gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
large,Q,200,0.9,0.18403201605919062,-24,24,2.19586565E8
large,Q,200,0.9,0.1284651986894807,-58,58,2.86518237E8
large,Q,200,0.9,0.1621635009927902,-32,32,3.15360722E8
large,Q,200,0.9,0.08287216290568544,-71,71,2.86602519E8
large,Q,200,0.9,0.060490569361952407,-31,31,2.75420459E8
large,Q,200,0.9,0.13990372532585482,-32,32,2.07289134E8
large,Q,200,0.9,0.15011810550250115,-38,38,1.8132054E8
large,Q,200,0.9,0.09991884785915328,-746,746,1.8139419E8
large,Q,200,0.9,0.17463895895036585,-39,39,2.87105854E8
large,Q,200,0.9,0.144198627808378,-74,74,3.27643973E8
large,Q,200,0.9,0.05466461116947574,-30,30,2.3563813E8
large,Q,200,0.9,0.17692457841068165,-48,48,2.51238349E8
large,Q,200,0.9,0.1320739142811722,-36,36,3.17665505E8
large,Q,200,0.9,0.04360943388557814,-31,31,2.89622132E8
large,Q,200,0.9,0.12958340727320294,-85,85,3.1826927E8
large,Q,200,0.9,0.08064614836824902,-224,224,3.09832313E8
large,Q,200,0.9,0.0998509222209698,-445,445,2.16028958E8
large,Q,200,0.9,0.13610900405525062,-47,47,1.84578036E8
large,Q,200,0.9,0.09236558709723486,-556,556,3.25988247E8
large,Q,200,0.9,0.08177358960725112,-45,45,2.42097983E8
large,Q,200,0.9,0.17227571420686982,-55,55,1.92597517E8
large,Q,200,0.9,0.07534842280432041,-42,42,1.64610071E8
large,Q,200,0.9,0.07778385841111479,-59,59,3.18581983E8
large,Q,200,0.9,0.09764471241561257,-23,23,2.16446435E8
large,Q,200,0.9,0.05800046319171415,-21,21,1.90981569E8
large,Q,200,0.9,0.18779109391657234,-163,163,3.20974201E8
large,Q,200,0.9,0.1078272430300542,-35,35,2.65822839E8
large,Q,200,0.9,0.14174094284431993,-25,25,3.00865633E8
large,Q,200,0.9,0.1251119556459308,-56,56,2.98819212E8
large,Q,200,0.9,0.07894105553932018,-52,52,2.27055843E8
large,Q,200,0.9,0.09610689583416798,-37,37,3.30814035E8
large,Q,200,0.9,0.05475248161111068,-31,31,2.53769987E8
large,Q,200,0.9,0.08035767532109706,-53,53,3.09754725E8
large,Q,200,0.9,0.0899396186095327,-59,59,3.0247843E8
large,Q,200,0.9,0.08010187577914163,-34,34,3.15923133E8
large,Q,200,0.9,0.18543686711809704,-45,45,2.9022708E8
large,Q,200,0.9,0.1352833330458565,-147,147,2.09433623E8
large,Q,200,0.9,0.06943579500079,-45,45,1.88088774E8
large,Q,200,0.9,0.07592663176780601,-47,47,3.01640327E8
large,Q,200,0.9,0.13993021083372792,-62,62,3.18513454E8
large,Q,200,0.9,0.08514255304617002,-443,443,2.37843665E8
large,Q,200,0.9,0.03805391545071757,-29,29,1.77352153E8
large,Q,200,0.9,0.056077324179188315,-21,21,2.3221325E8
large,Q,200,0.9,0.07629957382414121,-37,37,2.80609768E8
large,Q,200,0.9,0.11643185908168086,-32,32,3.21454298E8
large,Q,200,0.9,0.09495490598343626,-38,38,2.63082069E8
large,Q,200,0.9,0.19425984637267946,-42,42,3.09508177E8
large,Q,200,0.9,0.12835020195944424,-276,276,2.84242992E8
large,Q,200,0.9,0.19031007254623433,-37,37,2.43270855E8
large,Q,200,0.9,0.10189184865373324,-44,44,2.99441094E8
large,Q,200,0.9,0.13433585152062788,-25,25,3.01476881E8
large,Q,200,0.9,0.16275974648519353,-27,27,2.713863E8
large,Q,200,0.9,0.1468901019544382,-42,42,2.91925735E8
large,Q,200,0.9,0.1418785661641908,-32,32,3.03029814E8
large,Q,200,0.9,0.09203436308828294,-120,120,2.91725267E8
large,Q,200,0.9,0.10269134288248072,-52,52,2.62538562E8
large,Q,200,0.9,0.19127882720044487,-33,33,2.22826337E8
large,Q,200,0.9,0.1308523268668378,-32,32,2.977897E8
large,Q,200,0.9,0.06845341862059406,-34,34,2.92562583E8
large,Q,200,0.9,0.15114605288295202,-63,63,2.78734275E8
large,Q,200,0.9,0.0954106093122844,-154,154,2.50213562E8
large,Q,200,0.9,0.10701673122467037,-44,44,2.13682427E8
large,Q,200,0.9,0.07935611200460713,-165,165,2.89782822E8
large,Q,200,0.9,0.09230276830528705,-38,38,2.09833769E8
large,Q,200,0.9,0.08521795083920125,-38,38,2.01408234E8
large,Q,200,0.9,0.05945603560877433,-41,41,2.95825198E8
large,Q,200,0.9,0.08298784112877122,-35,35,2.15441735E8
large,Q,200,0.9,0.06206406212905513,-427,427,1.87132518E8
large,Q,200,0.9,0.09255909427124376,-34,34,2.00271202E8
large,Q,200,0.9,0.15478324528813836,-67,67,2.95714528E8
large,Q,200,0.9,0.09093218619530052,-53,53,2.11462715E8
large,Q,200,0.9,0.16197131168960333,-2253,2253,1.67298067E8
large,Q,200,0.9,0.06534253996291262,-26,26,1.57555512E8
large,Q,200,0.9,0.07223496809150198,-24,24,1.94142179E8
large,Q,200,0.9,0.040585578601106675,-26,26,2.93551922E8
large,Q,200,0.9,0.0777064184369416,-45,45,2.20372681E8
large,Q,200,0.9,0.1100856306273652,-39,39,2.50476258E8
large,Q,200,0.9,0.10049888449312805,-2251,2251,2.75192029E8
large,Q,200,0.9,0.16486652543753788,-27,27,1.94209527E8
large,Q,200,0.9,0.0455266742663909,-105,105,2.43839174E8
large,Q,200,0.9,0.10951615878075804,-2753,2753,2.77879237E8
large,Q,200,0.9,0.16488221358116584,-22,22,3.11952777E8
large,Q,200,0.9,0.1954491253910935,-277,277,2.53966516E8
large,Q,200,0.9,0.12057053755079394,-34,34,2.25260696E8
large,Q,200,0.9,0.08430625694944371,-33,33,3.11249763E8
large,Q,200,0.9,0.16103803474661316,-58,58,2.69853454E8
large,Q,200,0.9,0.15800438223841384,-469,469,2.87224401E8
large,Q,200,0.9,0.1550783825955553,-48,48,2.54661653E8
large,Q,200,0.9,0.08247279195500701,-32,32,1.80098044E8
large,Q,200,0.9,0.135374850685549,-23,23,2.48518845E8
large,Q,200,0.9,0.039349320653258246,-26,26,3.00151591E8
large,Q,200,0.9,0.041774491787137435,-24,24,2.28666277E8
large,Q,200,0.99,0.18840767410553338,-28,28,2.69722303E8
large,Q,200,0.99,0.14601225865790646,-30,30,3.16033409E8
large,Q,200,0.99,0.24044011403435928,-160,160,2.81035515E8
large,Q,200,0.99,0.19123039733497738,-120,120,2.34642489E8
large,Q,200,0.99,0.20994986568865137,-55,55,3.13085476E8
large,Q,200,0.99,0.23028764536290325,-2338,2338,2.74148732E8
large,Q,200,0.99,0.17575704791378932,-1899,1899,2.02758336E8
large,Q,200,0.99,0.23570362842736814,-24,24,3.02952226E8
large,Q,200,0.99,0.18636187324435838,-183,183,2.91025404E8
large,Q,200,0.99,0.14813081670526174,-528,528,2.47455856E8
large,Q,200,0.99,0.2097238647239701,-61,61,2.70307558E8
large,Q,200,0.99,0.15901445341406273,-31,31,3.07714999E8
large,Q,200,0.99,0.1393710026003756,-29,29,2.9759711E8
large,Q,200,0.99,0.24320539103186434,-54,54,2.05514861E8
large,Q,200,0.99,0.22214467798592974,-39,39,1.75803553E8
large,Q,200,0.99,0.21721506859818795,-39,39,1.53229513E8
large,Q,200,0.99,0.29216927837242035,-83,83,2.72312232E8
large,Q,200,0.99,0.21799300265652333,-70,70,2.30450792E8
large,Q,200,0.99,0.20669856038426682,-35,35,2.29968725E8
large,Q,200,0.99,0.23082456279586916,-70,70,2.90637467E8
large,Q,200,0.99,0.20085768742550414,-61,61,1.97712388E8
large,Q,200,0.99,0.1681402958141902,-67,67,2.2212608E8
large,Q,200,0.99,0.21064539785180614,-28,28,2.85221698E8
large,Q,200,0.99,0.17238613058939123,-28,28,2.40279992E8
large,Q,200,0.99,0.20185775048609678,-113,113,3.20876133E8
large,Q,200,0.99,0.15582226015141742,-116,116,3.14760107E8
large,Q,200,0.99,0.23960829719612686,-35,35,2.82817665E8
large,Q,200,0.99,0.2600333299686395,-78,78,2.01000604E8
large,Q,200,0.99,0.17533888139720943,-35,35,1.65940876E8
large,Q,200,0.99,0.16603239067133657,-113,113,2.96011094E8
large,Q,200,0.99,0.1714259508080822,-52,52,2.30488995E8
large,Q,200,0.99,0.16240357865203237,-381,381,2.82448632E8
large,Q,200,0.99,0.15229972473157716,-40,40,2.40866822E8
large,Q,200,0.99,0.21721924985695895,-150,150,2.83633319E8
large,Q,200,0.99,0.21210116245831223,-66,66,2.96169814E8
large,Q,200,0.99,0.23129669070810488,-18,18,2.50955173E8
large,Q,200,0.99,0.16569137585701554,-26,26,3.26870066E8
large,Q,200,0.99,0.21466911274786327,-741,741,2.65854348E8
large,Q,200,0.99,0.1613712718249083,-35,35,3.2165319E8
large,Q,200,0.99,0.1575210110452545,-33,33,2.23897597E8
large,Q,200,0.99,0.15450555357404028,-28,28,3.26731433E8
large,Q,200,0.99,0.17830512690003353,-36,36,2.53218998E8
large,Q,200,0.99,0.14842848841299627,-48,48,2.60812338E8
large,Q,200,0.99,0.18018201125142674,-922,922,2.89790305E8
large,Q,200,0.99,0.21020105826121416,-37,37,2.74175908E8
large,Q,200,0.99,0.19927205958594563,-42,42,1.95701414E8
large,Q,200,0.99,0.17810241016959694,-40,40,2.68914132E8
large,Q,200,0.99,0.20458743990863337,-412,412,2.76128594E8
large,Q,200,0.99,0.1838764664510819,-1216,1216,2.74810393E8
large,Q,200,0.99,0.20529749978796996,-46,46,3.1595149E8
large,Q,200,0.99,0.2221026299932536,-28,28,3.12432874E8
large,Q,200,0.99,0.138082925290421,-26,26,2.97132372E8
large,Q,200,0.99,0.18265644182821283,-1120,1120,2.75893468E8
large,Q,200,0.99,0.17868795844531604,-49,49,2.17142754E8
large,Q,200,0.99,0.26884768431906614,-43,43,1.84700128E8
large,Q,200,0.99,0.23045666665621667,-32,32,3.10117851E8
large,Q,200,0.99,0.21427143992636033,-55,55,2.7469736E8
large,Q,200,0.99,0.21086842895732305,-227,227,2.6897321E8
large,Q,200,0.99,0.17967004640951068,-30,30,3.07688612E8
large,Q,200,0.99,0.11240430767768572,-20,20,3.14101991E8
large,Q,200,0.99,0.20923233632487914,-50,50,2.55760482E8
large,Q,200,0.99,0.2017611928324936,-24,24,1.8886465E8
large,Q,200,0.99,0.1562871761207969,-375,375,1.67165341E8
large,Q,200,0.99,0.18745234032642966,-57,57,1.94844405E8
large,Q,200,0.99,0.2108265300113441,-55,55,2.99504897E8
large,Q,200,0.99,0.19482983338229065,-52,52,2.53011047E8
large,Q,200,0.99,0.24404042243727275,-28,28,2.86751787E8
large,Q,200,0.99,0.16818885106652726,-2015,2015,3.07440489E8
large,Q,200,0.99,0.1639531397588918,-500,500,2.78121452E8
large,Q,200,0.99,0.1643177886438565,-199,199,2.91048247E8
large,Q,200,0.99,0.16371812295035149,-164,164,2.09445832E8
large,Q,200,0.99,0.20602530629867277,-38,38,3.03066835E8
large,Q,200,0.99,0.21048981855249527,-176,176,2.16293623E8
large,Q,200,0.99,0.20676414685476452,-59,59,2.53479723E8
large,Q,200,0.99,0.2174554303789673,-24,24,3.18561897E8
large,Q,200,0.99,0.1913273171706944,-65,65,2.92369599E8
large,Q,200,0.99,0.1851128887312541,-30,30,2.99083482E8
large,Q,200,0.99,0.1590115135997454,-38,38,2.97627042E8
large,Q,200,0.99,0.21479744156903546,-28,28,2.11051146E8
large,Q,200,0.99,0.22008310557384902,-66,66,2.84855421E8
large,Q,200,0.99,0.14496552117887251,-108,108,2.13633985E8
large,Q,200,0.99,0.23315856064212648,-70,70,3.00112994E8
large,Q,200,0.99,0.159837632361862,-21,21,2.49957957E8
large,Q,200,0.99,0.20073194699104424,-552,552,2.96866526E8
large,Q,200,0.99,0.2087924864723103,-42,42,2.29388591E8
large,Q,200,0.99,0.22870713788043062,-161,161,3.14801067E8
large,Q,200,0.99,0.16694490288452712,-23,23,2.7039893E8
large,Q,200,0.99,0.1033412524954791,-30,30,2.93183677E8
large,Q,200,0.99,0.1609213060622583,-157,157,2.98320603E8
large,Q,200,0.99,0.1912879033514212,-49,49,3.05723323E8
large,Q,200,0.99,0.19981864536047134,-98,98,2.50182843E8
large,Q,200,0.99,0.1438995705217163,-209,209,2.33873309E8
large,Q,200,0.99,0.1771699780129996,-182,182,2.79575529E8
large,Q,200,0.99,0.20882766653885199,-26,26,2.89524065E8
large,Q,200,0.99,0.21791637096246141,-32,32,2.82866895E8
large,Q,200,0.99,0.14073205541213873,-20,20,2.99500958E8
large,Q,200,0.99,0.2121779167856186,-29,29,2.98762892E8
large,Q,200,0.99,0.16739596298690707,-269,269,2.45683946E8
large,Q,200,0.99,0.20502257428900528,-65,65,1.88791788E8
large,Q,200,0.99,0.20082296341317107,-1988,1988,3.16658048E8
large,Q,300,0.8,0.08856046135362305,-30,30,3.43467896E8
large,Q,300,0.8,0.11071888645621364,-34,34,2.72782089E8
large,Q,300,0.8,0.03506740791998153,-131,131,2.18459773E8
large,Q,300,0.8,0.03304650664144848,-33,33,1.80683299E8
large,Q,300,0.8,0.07984271152463451,-23,23,1.73682302E8
large,Q,300,0.8,0.08042264848076686,-43,43,1.88238042E8
large,Q,300,0.8,0.07858773509467953,-28,28,1.8624794E8
large,Q,300,0.8,0.14090258849007298,-78,78,1.7413483E8
large,Q,300,0.8,0.07738206617930876,-26,26,1.90849237E8
large,Q,300,0.8,0.02997181383814551,-292,292,1.81816392E8
large,Q,300,0.8,0.032986586918908545,-33,33,2.06019771E8
large,Q,300,0.8,0.12390477841980418,-32,32,1.98591845E8
large,Q,300,0.8,0.15386448434415612,-27,27,1.76943342E8
large,Q,300,0.8,0.03135955777641097,-24,24,1.75727541E8
large,Q,300,0.8,0.07005060856363898,-32,32,1.79037418E8
large,Q,300,0.8,0.07866007625971783,-25,25,1.81436724E8
large,Q,300,0.8,0.04073444547240701,-22,22,1.78211918E8
large,Q,300,0.8,0.06673433296745923,-30,30,1.82625744E8
large,Q,300,0.8,0.06832193213648718,-33,33,1.81711235E8
large,Q,300,0.8,0.022601329378760138,-20,20,1.76139897E8
large,Q,300,0.8,0.04640959016276014,-1857,1857,1.83458728E8
large,Q,300,0.8,0.046497877376658225,-166,166,1.71199894E8
large,Q,300,0.8,0.11096710129656673,-26,26,1.80978288E8
large,Q,300,0.8,0.07689645751867902,-36,36,1.77044166E8
large,Q,300,0.8,0.10001252745582478,-40,40,1.79904272E8
large,Q,300,0.8,0.02847630214938368,-40,40,1.79426931E8
large,Q,300,0.8,0.030047570640027388,-355,355,1.81551727E8
large,Q,300,0.8,0.026188986294497063,-44,44,1.96216563E8
large,Q,300,0.8,0.0740781295065358,-182,182,1.81966447E8
large,Q,300,0.8,0.054293674663874913,-36,36,1.85490182E8
large,Q,300,0.8,0.037725353824347385,-25,25,1.83229903E8
large,Q,300,0.8,0.07955557721633477,-18,18,1.79328076E8
large,Q,300,0.8,0.15982460323541425,-24,24,1.84206246E8
large,Q,300,0.8,0.07615464951922402,-27,27,1.87451532E8
large,Q,300,0.8,0.03352037153871201,-3246,3246,1.79823533E8
large,Q,300,0.8,0.08354791416222396,-22,22,1.76779502E8
large,Q,300,0.8,0.04100437363150622,-28,28,1.78556139E8
large,Q,300,0.8,0.03400119290960402,-27,27,1.81836084E8
large,Q,300,0.8,0.07471154608944985,-24,24,1.82017647E8
large,Q,300,0.8,0.16116047480462847,-40,40,1.78556533E8
large,Q,300,0.8,0.05617386343237696,-504,504,1.75202545E8
large,Q,300,0.8,0.12693889910085554,-24,24,1.77162713E8
large,Q,300,0.8,0.091345284268465,-22,22,1.77109151E8
large,Q,300,0.8,0.09031248808767645,-25,25,1.79016151E8
large,Q,300,0.8,0.029180252088012004,-1063,1063,1.8487145E8
large,Q,300,0.8,0.1570238824810406,-28,28,1.85278687E8
large,Q,300,0.8,0.07950980987003375,-24,24,1.68819492E8
large,Q,300,0.8,0.05110045697575094,-32,32,1.896677E8
large,Q,300,0.8,0.14683917196925567,-63,63,1.79887731E8
large,Q,300,0.8,0.037862820608352,-16,16,1.86281418E8
large,Q,300,0.8,0.09195649271750983,-34,34,1.75187579E8
large,Q,300,0.8,0.06532444222309985,-265,265,1.80541514E8
large,Q,300,0.8,0.04114883720554241,-23,23,1.74310091E8
large,Q,300,0.8,0.05488251272742284,-21,21,1.7536087E8
large,Q,300,0.8,0.062186560392726964,-28,28,1.78019327E8
large,Q,300,0.8,0.14823026298965414,-38,38,1.81415457E8
large,Q,300,0.8,0.15349614925544008,-26,26,1.82643074E8
large,Q,300,0.8,0.07871351528688475,-24,24,1.85152656E8
large,Q,300,0.8,0.025122239583296402,-20,20,1.86219978E8
large,Q,300,0.8,0.03696891344013187,-34,34,1.82706876E8
large,Q,300,0.8,0.08940081831312074,-23,23,1.81456811E8
large,Q,300,0.8,0.1390196829877941,-29,29,1.79276089E8
large,Q,300,0.8,0.07789450962911548,-268,268,1.79083891E8
large,Q,300,0.8,0.14339158135935937,-26,26,1.77988214E8
large,Q,300,0.8,0.059409109159424656,-34,34,1.70911599E8
large,Q,300,0.8,0.05801927763997261,-1974,1974,1.88768552E8
large,Q,300,0.8,0.06342504027146134,-36,36,1.78069346E8
large,Q,300,0.8,0.07519610163154788,-30,30,1.73600775E8
large,Q,300,0.8,0.15412602193434743,-26,26,1.72005308E8
large,Q,300,0.8,0.02936271089767839,-32,32,1.77901568E8
large,Q,300,0.8,0.0184180545046837,-21,21,1.83429582E8
large,Q,300,0.8,0.1520442593036433,-29,29,1.80668333E8
large,Q,300,0.8,0.023853141108356013,-22,22,1.88974926E8
large,Q,300,0.8,0.07194197276615433,-81,81,1.80551754E8
large,Q,300,0.8,0.06629647618417023,-32,32,1.68023136E8
large,Q,300,0.8,0.05317061580997251,-22,22,1.81242559E8
large,Q,300,0.8,0.029111854576600926,-16,16,1.73617711E8
large,Q,300,0.8,0.15422343653505832,-18,18,1.82841571E8
large,Q,300,0.8,0.04475125818633785,-20,20,1.83659588E8
large,Q,300,0.8,0.04498232550484027,-34,34,1.76989028E8
large,Q,300,0.8,0.11111481425922198,-123,123,1.8539172E8
large,Q,300,0.8,0.09384714884620982,-35,35,1.80320173E8
large,Q,300,0.8,0.03357455058131098,-21,21,1.7245823E8
large,Q,300,0.8,0.040639998649615094,-35,35,1.84338184E8
large,Q,300,0.8,0.03231540060283988,-186,186,1.77197766E8
large,Q,300,0.8,0.03923418261791012,-24,24,1.84774564E8
large,Q,300,0.8,0.043137831043893904,-34,34,1.70179834E8
large,Q,300,0.8,0.031910399177167204,-23,23,1.77696768E8
large,Q,300,0.8,0.026419454801906994,-457,457,1.88535002E8
large,Q,300,0.8,0.044356738050335576,-53,53,1.76718456E8
large,Q,300,0.8,0.09880437117356378,-33,33,1.84921076E8
large,Q,300,0.8,0.036022453480713645,-22,22,1.83244081E8
large,Q,300,0.8,0.0994736544830519,-46,46,1.83581213E8
large,Q,300,0.8,0.05945459960668176,-19,19,1.82532402E8
large,Q,300,0.8,0.0484720124779181,-24,24,1.74234866E8
large,Q,300,0.8,0.15723301290460712,-21,21,1.76617632E8
large,Q,300,0.8,0.03862148282059907,-24,24,1.74091113E8
large,Q,300,0.8,0.03083229061696091,-223,223,1.81075568E8
large,Q,300,0.8,0.0625208525923866,-18,18,1.84106603E8
large,Q,300,0.8,0.04012499987863616,-15,15,1.82880168E8
large,Q,300,0.9,0.10985954443539647,-38,38,1.71416115E8
large,Q,300,0.9,0.12646368719067014,-28,28,1.67275617E8
large,Q,300,0.9,0.1637749742538901,-64,64,1.74729931E8
large,Q,300,0.9,0.06939829079373094,-44,44,1.80369404E8
large,Q,300,0.9,0.19695263119212236,-53,53,1.7557079E8
large,Q,300,0.9,0.09600982984329587,-31,31,1.66215779E8
large,Q,300,0.9,0.057284630243453094,-26,26,1.69036501E8
large,Q,300,0.9,0.16300661650080883,-22,22,1.72995829E8
large,Q,300,0.9,0.1285259845026845,-33,33,1.73876467E8
large,Q,300,0.9,0.07132475046526654,-27,27,1.62823194E8
large,Q,300,0.9,0.052112094277733334,-21,21,1.73100198E8
large,Q,300,0.9,0.1603918988204458,-35,35,1.72713048E8
large,Q,300,0.9,0.06492893932996369,-30,30,1.76122568E8
large,Q,300,0.9,0.2036603724316739,-39,39,1.74328996E8
large,Q,300,0.9,0.057637818197497914,-19,19,1.71546871E8
large,Q,300,0.9,0.10173321294766291,-25,25,1.7099785E8
large,Q,300,0.9,0.19924350785693745,-31,31,1.78368669E8
large,Q,300,0.9,0.0697482811756549,-21,21,1.7225028E8
large,Q,300,0.9,0.12350994228525547,-53,53,1.79128791E8
large,Q,300,0.9,0.186990539635151,-39,39,1.75825215E8
large,Q,300,0.9,0.11991480510220676,-77,77,1.75330938E8
large,Q,300,0.9,0.13716943883253085,-31,31,1.72316446E8
large,Q,300,0.9,0.18363458132031552,-43,43,1.76623539E8
large,Q,300,0.9,0.15937266407511252,-39,39,1.73673243E8
large,Q,300,0.9,0.0676821971261079,-155,155,1.73520825E8
large,Q,300,0.9,0.08306445030074805,-25,25,1.80779003E8
large,Q,300,0.9,0.06587728994020958,-26,26,1.77195797E8
large,Q,300,0.9,0.15393438506079304,-25,25,1.69588672E8
large,Q,300,0.9,0.0833027812846594,-20,20,1.81454447E8
large,Q,300,0.9,0.1354109853497616,-27,27,1.71933234E8
large,Q,300,0.9,0.15907126132100569,-37,37,1.82864808E8
large,Q,300,0.9,0.05205879897321175,-30,30,1.74063937E8
large,Q,300,0.9,0.05344926882634837,-78,78,1.68973879E8
large,Q,300,0.9,0.06125274747511433,-23,23,1.66144099E8
large,Q,300,0.9,0.16344781045206558,-36,36,1.68732452E8
large,Q,300,0.9,0.06947218422257784,-24,24,1.72939115E8
large,Q,300,0.9,0.06685462172075418,-44,44,1.75362052E8
large,Q,300,0.9,0.1430251885596503,-33,33,1.72268396E8
large,Q,300,0.9,0.1928179000615715,-35,35,1.81969992E8
large,Q,300,0.9,0.19445805796578952,-35,35,1.69571342E8
large,Q,300,0.9,0.11491879829816476,-32,32,1.80235102E8
large,Q,300,0.9,0.18750341310882113,-34,34,1.78336767E8
large,Q,300,0.9,0.06314445722453521,-16,16,1.6602949E8
large,Q,300,0.9,0.11549040590479631,-21,21,1.70099489E8
large,Q,300,0.9,0.04635278038740376,-23,23,1.69016808E8
large,Q,300,0.9,0.18251386647007317,-656,656,1.67825031E8
large,Q,300,0.9,0.14595254777617273,-48,48,1.82456784E8
large,Q,300,0.9,0.03391549941630867,-24,24,1.6962018E8
large,Q,300,0.9,0.09449683850032109,-26,26,1.73261281E8
large,Q,300,0.9,0.09170090615415649,-19,19,1.69375995E8
large,Q,300,0.9,0.07222542426263612,-38,38,1.64711684E8
large,Q,300,0.9,0.08759884643391302,-22,22,1.68517019E8
large,Q,300,0.9,0.04056182094526006,-27,27,1.64562416E8
large,Q,300,0.9,0.11780140547109053,-28,28,1.79239855E8
large,Q,300,0.9,0.13233083182619687,-24,24,1.67672614E8
large,Q,300,0.9,0.09303467600949933,-39,39,1.67014891E8
large,Q,300,0.9,0.07825606729878576,-2337,2337,1.78170564E8
large,Q,300,0.9,0.0703485078976005,-29,29,1.7640653E8
large,Q,300,0.9,0.13193909861271713,-72,72,1.77700706E8
large,Q,300,0.9,0.0716951585715444,-48,48,1.71666206E8
large,Q,300,0.9,0.17873231464820272,-38,38,1.76785804E8
large,Q,300,0.9,0.08208243685398564,-32,32,1.77855094E8
large,Q,300,0.9,0.13841148009192095,-27,27,1.74573574E8
large,Q,300,0.9,0.055294667845080525,-17,17,1.79111461E8
large,Q,300,0.9,0.1632294584868752,-28,28,1.60534165E8
large,Q,300,0.9,0.0779654731791366,-21,21,1.62327737E8
large,Q,300,0.9,0.15914325078033897,-24,24,1.72042723E8
large,Q,300,0.9,0.11483524650636623,-30,30,1.67211814E8
large,Q,300,0.9,0.1600756243903363,-25,25,1.66140949E8
large,Q,300,0.9,0.09686234215185552,-29,29,1.78937381E8
large,Q,300,0.9,0.05302499004191863,-19,19,1.71298748E8
large,Q,300,0.9,0.18111287753800331,-23,23,1.73516886E8
large,Q,300,0.9,0.15671875608573993,-29,29,1.75985904E8
large,Q,300,0.9,0.09331994296391866,-24,24,1.62192254E8
large,Q,300,0.9,0.18398727892446076,-23,23,1.73842597E8
large,Q,300,0.9,0.16517062161110063,-20,20,1.76435281E8
large,Q,300,0.9,0.08657021806940346,-27,27,1.73445206E8
large,Q,300,0.9,0.06864711050121386,-31,31,1.64341863E8
large,Q,300,0.9,0.16905458858317202,-36,36,1.76145017E8
large,Q,300,0.9,0.13814416364794324,-52,52,1.74526706E8
large,Q,300,0.9,0.17284223867519,-38,38,1.71104189E8
large,Q,300,0.9,0.06688462873468204,-84,84,1.80565539E8
large,Q,300,0.9,0.1688795768808915,-33,33,1.71737492E8
large,Q,300,0.9,0.09807114401506567,-26,26,1.78183167E8
large,Q,300,0.9,0.05781012609505076,-20,20,1.72607103E8
large,Q,300,0.9,0.15522349726883267,-29,29,1.75778741E8
large,Q,300,0.9,0.09438617729226273,-38,38,1.69041226E8
large,Q,300,0.9,0.1124637425066135,-19,19,1.79888124E8
large,Q,300,0.9,0.2150578915192276,-24,24,1.75091087E8
large,Q,300,0.9,0.06861683904448945,-25,25,1.82069634E8
large,Q,300,0.9,0.08360863952648234,-29,29,1.75931159E8
large,Q,300,0.9,0.07803227576050009,-37,37,1.71405481E8
large,Q,300,0.9,0.20589576936998366,-40,40,1.70861975E8
large,Q,300,0.9,0.08942968850916433,-26,26,1.66072813E8
large,Q,300,0.9,0.0895041605515674,-19,19,1.78645148E8
large,Q,300,0.9,0.08323492917134345,-18,18,1.62654235E8
large,Q,300,0.9,0.16418437654166818,-28,28,1.76512081E8
large,Q,300,0.9,0.1846032040417227,-134,134,1.84014443E8
large,Q,300,0.9,0.10173663483469131,-21,21,1.78165838E8
large,Q,300,0.9,0.06417059035084804,-27,27,1.74232504E8
large,Q,300,0.99,0.190953359516838,-43,43,1.72784334E8
large,Q,300,0.99,0.25506851158107313,-25,25,1.78309197E8
large,Q,300,0.99,0.10993767458604609,-21,21,1.63236732E8
large,Q,300,0.99,0.22349459983616882,-34,34,1.69609546E8
large,Q,300,0.99,0.22905475421683263,-51,51,1.69640265E8
large,Q,300,0.99,0.24603256104734816,-30,30,2.44354324E8
large,Q,300,0.99,0.24729304172492395,-47,47,2.92654743E8
large,Q,300,0.99,0.19345775789003206,-22,22,2.15656775E8
large,Q,300,0.99,0.2071620561374079,-24,24,1.83425644E8
large,Q,300,0.99,0.20060780062373373,-34,34,1.71194379E8
large,Q,300,0.99,0.1130222696226606,-23,23,1.6835751E8
large,Q,300,0.99,0.23803298777845727,-32,32,1.71503548E8
large,Q,300,0.99,0.08072692738900833,-18,18,1.71671721E8
large,Q,300,0.99,0.15728564507533171,-37,37,1.62928351E8
large,Q,300,0.99,0.2032066400777932,-43,43,1.76837791E8
large,Q,300,0.99,0.19181357289895473,-40,40,1.70444498E8
large,Q,300,0.99,0.20280701514423694,-27,27,1.74887862E8
large,Q,300,0.99,0.18778673912517885,-203,203,1.69916745E8
large,Q,300,0.99,0.23556355769741977,-34,34,1.70667414E8
large,Q,300,0.99,0.09496972143212012,-21,21,1.72051781E8
large,Q,300,0.99,0.21157715049703185,-36,36,1.67339421E8
large,Q,300,0.99,0.18698630012220896,-296,296,1.77888571E8
large,Q,300,0.99,0.25672852186274775,-49,49,1.72942266E8
large,Q,300,0.99,0.19921870981162115,-540,540,1.75020589E8
large,Q,300,0.99,0.179007171796,-33,33,1.63326529E8
large,Q,300,0.99,0.22013265361251033,-34,34,1.68968365E8
large,Q,300,0.99,0.18266356536962824,-356,356,1.67468208E8
large,Q,300,0.99,0.19482751790428754,-19,19,1.76538862E8
large,Q,300,0.99,0.11872901627246435,-18,18,1.67470965E8
large,Q,300,0.99,0.2587564619395266,-32,32,1.71783573E8
