gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
small,valueIteration,3,0.8,0.6627727621267494,-5,5,4118442.0
small,valueIteration,3,0.8,0.6627727621267494,-3,3,4032584.0
small,valueIteration,3,0.8,0.6627727621267494,-3,3,4260621.0
small,valueIteration,3,0.9,0.8685514368000002,-4,4,4038491.0
small,valueIteration,3,0.9,0.8685514368000002,-3,3,4186578.0
small,valueIteration,3,0.9,0.8685514368000002,-5,5,4191697.0
small,valueIteration,3,0.9,0.8685514368000002,-4,4,1576563.0
small,valueIteration,3,0.9,0.8685514368000002,-3,3,1221315.0
small,valueIteration,3,0.9,0.8685514368000002,-5,5,1197291.0
small,valueIteration,3,0.9,0.8685514368000002,-3,3,1398151.0
small,valueIteration,3,0.9,0.8685514368000002,-3,3,1669904.0
small,valueIteration,3,0.9,0.8685514368000002,-5,5,1670298.0
small,valueIteration,3,0.9,0.8685514368000002,-5,5,1417450.0
small,valueIteration,3,0.99,1.083537426711168,-4,4,1263457.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,1749461.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,2255553.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,2198051.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,1076774.0
small,valueIteration,3,0.99,1.083537426711168,-5,5,825894.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,817230.0
small,valueIteration,3,0.99,1.083537426711168,-4,4,1077167.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,1208318.0
small,valueIteration,3,0.99,1.083537426711168,-3,3,1530483.0
small,valueIteration,5,0.8,0.419930027882613,-4,4,2087775.0
small,valueIteration,5,0.8,0.419930027882613,-3,3,1982618.0
small,valueIteration,5,0.8,0.419930027882613,-8,8,1189019.0
small,valueIteration,5,0.8,0.419930027882613,-4,4,1200441.0
small,valueIteration,5,0.8,0.419930027882613,-3,3,1261093.0
small,valueIteration,5,0.8,0.419930027882613,-3,3,1178385.0
small,valueIteration,5,0.8,0.419930027882613,-6,6,1220133.0
small,valueIteration,5,0.8,0.419930027882613,-4,4,1164207.0
small,valueIteration,5,0.8,0.419930027882613,-3,3,2179935.0
small,valueIteration,5,0.8,0.419930027882613,-3,3,2079898.0
small,valueIteration,5,0.9,0.6855983594145796,-4,4,2035000.0
small,valueIteration,5,0.9,0.6855983594145796,-6,6,1719530.0
small,valueIteration,5,0.9,0.6855983594145796,-4,4,1166570.0
small,valueIteration,5,0.9,0.6855983594145796,-10,10,1921572.0
small,valueIteration,5,0.9,0.6855983594145796,-3,3,1875098.0
small,valueIteration,5,0.9,0.6855983594145796,-3,3,1836108.0
small,valueIteration,5,0.9,0.6855983594145796,-4,4,1967258.0
small,valueIteration,5,0.9,0.6855983594145796,-4,4,1817990.0
small,valueIteration,5,0.9,0.6855983594145796,-4,4,2012550.0
small,valueIteration,5,0.9,0.6855983594145796,-3,3,2063357.0
small,valueIteration,5,0.99,1.0485343704270242,-3,3,2091713.0
small,valueIteration,5,0.99,1.0485343704270242,-5,5,1290238.0
small,valueIteration,5,0.99,1.0485343704270242,-5,5,1261487.0
small,valueIteration,5,0.99,1.0485343704270242,-4,4,1223678.0
small,valueIteration,5,0.99,1.0485343704270242,-4,4,1871553.0
small,valueIteration,5,0.99,1.0485343704270242,-3,3,1202410.0
small,valueIteration,5,0.99,1.0485343704270242,-3,3,1257548.0
small,valueIteration,5,0.99,1.0485343704270242,-3,3,1173659.0
small,valueIteration,5,0.99,1.0485343704270242,-4,4,1664391.0
small,valueIteration,5,0.99,1.0485343704270242,-3,3,1281180.0
small,valueIteration,7,0.8,0.19035073889555054,-4,4,2690752.0
small,valueIteration,7,0.8,0.19035073889555054,-3,3,2848291.0
small,valueIteration,7,0.8,0.19035073889555054,-3,3,2578506.0
small,valueIteration,7,0.8,0.19035073889555054,-4,4,2526913.0
small,valueIteration,7,0.8,0.19035073889555054,-3,3,2341805.0
small,valueIteration,7,0.8,0.19035073889555054,-3,3,1558053.0
small,valueIteration,7,0.8,0.19035073889555054,-4,4,1512760.0
small,valueIteration,7,0.8,0.19035073889555054,-4,4,1730163.0
small,valueIteration,7,0.8,0.19035073889555054,-4,4,1513941.0
small,valueIteration,7,0.8,0.19035073889555054,-3,3,2482014.0
small,valueIteration,7,0.9,0.4448256746722281,-3,3,1801843.0
small,valueIteration,7,0.9,0.4448256746722281,-7,7,1546237.0
small,valueIteration,7,0.9,0.4448256746722281,-4,4,1602951.0
small,valueIteration,7,0.9,0.4448256746722281,-7,7,1591923.0
small,valueIteration,7,0.9,0.4448256746722281,-6,6,1991677.0
small,valueIteration,7,0.9,0.4448256746722281,-9,9,2596229.0
small,valueIteration,7,0.9,0.4448256746722281,-4,4,2545030.0
