gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
small,Q,31,0.9,0.12428580336350703,-35,35,1.8927818E7
small,Q,31,0.9,0.12286479434009179,-46,46,1.5128392E7
small,Q,31,0.9,0.1222804187285278,-46,46,1.2409676E7
small,Q,31,0.9,0.14870097096426704,-16,16,1.0196265E7
small,Q,31,0.9,0.14928495014454324,-10,10,1.6308352E7
small,Q,31,0.9,0.09123414111524752,-23,23,1.0723624E7
small,Q,31,0.9,0.1380097845618038,-34,34,9835503.0
small,Q,31,0.9,0.1387522769915227,-76,76,9053326.0
small,Q,31,0.9,0.1539114773339687,-116,116,1.1124165E7
small,Q,31,0.9,0.13050105513938393,-7,7,8400723.0
small,Q,31,0.9,0.011488201520618357,-3,3,8080527.0
small,Q,31,0.9,0.011044181173376133,-3,3,6879299.0
small,Q,31,0.9,0.13720883361556524,-35,35,7285353.0
small,Q,31,0.9,0.008937683907243699,-3,3,5932100.0
small,Q,31,0.9,0.09843870757252926,-8,8,6328308.0
small,Q,31,0.9,0.1377185659957818,-12,12,7531900.0
small,Q,31,0.9,0.11943386176343984,-8,8,8315259.0
small,Q,31,0.9,0.1383666653943756,-12,12,5807252.0
small,Q,31,0.9,0.12383846954962752,-24,24,6982880.0
small,Q,31,0.9,0.13620017060370593,-97,97,7020689.0
small,Q,31,0.99,0.17460007219852236,-10,10,6294438.0
small,Q,31,0.99,0.0994113584608598,-11,11,6965551.0
small,Q,31,0.99,0.15770235017118472,-37,37,5272016.0
small,Q,31,0.99,0.09821586806305671,-4,4,6053798.0
small,Q,31,0.99,0.19702368804421977,-31,31,4.1163151E7
small,Q,31,0.99,0.147421993005743,-18,18,4830515.0
small,Q,31,0.99,0.19688204293313372,-16,16,9062777.0
small,Q,31,0.99,0.19243706709689556,-20,20,6133749.0
small,Q,31,0.99,0.09712945380702154,-5,5,5753688.0
small,Q,31,0.99,0.1763792644543425,-13,13,6164863.0
small,Q,31,0.99,0.17757644788171656,-59,59,5980937.0
small,Q,31,0.99,0.02087721813000898,-3,3,6456703.0
small,Q,31,0.99,0.09819092813833019,-4,4,4709210.0
small,Q,31,0.99,0.18194369930643162,-13,13,3794701.0
small,Q,31,0.99,0.18485581516507965,-12,12,6283016.0
small,Q,31,0.99,0.1440915095376789,-28,28,5975029.0
