gridWorld,iteration,initQ,lastMaxDelta,rewards,numOfActions,runningTime
large,481,-0.5,0.5449027338718118,-32,32,2.03507824E8
large,486,-0.5,0.7004146901766437,-28,28,2.04056844E8
large,491,-0.5,0.3342810790964421,-20,20,2.04565299E8
large,496,-0.5,0.6872188561762513,-28,28,2.05173396E8
large,501,-0.5,0.5890501391992782,-19,19,2.05694848E8
large,506,-0.5,0.7118355935724345,-29,29,2.06273801E8
large,511,-0.5,0.6102308229734454,-33,33,2.06881504E8
large,516,-0.5,1.0087961104684577,-32,32,2.07403349E8
large,521,-0.5,0.7263632250971739,-25,25,2.12745863E8
large,526,-0.5,0.2949750186714677,-21,21,2.13291339E8
large,531,-0.5,0.2919340124531762,-20,20,2.13886439E8
large,536,-0.5,0.6740594750427746,-31,31,2.14400802E8
large,541,-0.5,0.7567216013527274,-32,32,2.14972665E8
large,546,-0.5,0.8449890516810337,-39,39,2.15631175E8
large,551,-0.5,0.6972521109517338,-36,36,2.16205795E8
large,556,-0.5,0.6785628449873577,-26,26,2.1681665E8
large,561,-0.5,0.691109806749969,-34,34,2.17517301E8
large,566,-0.5,0.6345329282816401,-59,59,2.18765003E8
large,571,-0.5,0.5469043941335703,-29,29,2.19449506E8
large,576,-0.5,0.8294733751969163,-40,40,2.20112742E8
large,581,-0.5,0.6703900697534992,-27,27,2.20694846E8
large,586,-0.5,0.6467262348051523,-27,27,2.21292703E8
large,591,-0.5,0.5924632302629371,-32,32,2.21883078E8
large,596,-0.5,0.9990708285738492,-35,35,2.22452184E8
large,1,-0.5,0.5002890485449785,-443,443,1769941.0
large,6,-0.5,0.4992904081683285,-140,140,2.983143E7
large,11,-0.5,0.53797305356892,-637,637,3.6489781E7
large,16,-0.5,0.6483793729126495,-99,99,4.5176043E7
large,21,-0.5,0.581826027591104,-118,118,4.9848231E7
large,26,-0.5,0.6081970356118491,-525,525,5.3505874E7
large,31,-0.5,0.5961498143621211,-1619,1619,6.0691585E7
large,36,-0.5,0.4524811322787521,-29,29,7.3151673E7
large,41,-0.5,0.4772216046909925,-167,167,7.7597795E7
large,46,-0.5,0.4968336395929134,-222,222,9.0424947E7
large,51,-0.5,0.5937001842105349,-60,60,9.1710459E7
large,56,-0.5,0.9128786609054398,-61,61,9.4617826E7
large,61,-0.5,0.7482234850432157,-72,72,9.7684307E7
large,66,-0.5,0.5432161272320055,-75,75,1.04056726E8
large,71,-0.5,0.6778017842544992,-61,61,1.04556122E8
large,76,-0.5,0.6258557417862844,-107,107,1.05202817E8
large,81,-0.5,0.801821275754599,-68,68,1.06908955E8
large,86,-0.5,0.5753146428439795,-271,271,1.11971838E8
large,91,-0.5,0.5744547747318602,-33,33,1.12720932E8
large,96,-0.5,0.9402634208725988,-59,59,1.13869386E8
large,101,-0.5,0.5696189932200184,-37,37,1.14243145E8
large,106,-0.5,0.45187302401636487,-42,42,1.14789409E8
large,111,-0.5,0.71215682672619,-27,27,1.15205703E8
large,116,-0.5,0.6853850128699834,-24,24,1.15605063E8
large,121,-0.5,0.5424164530544928,-21,21,1.18424996E8
large,126,-0.5,0.7703368070673569,-32,32,1.18840897E8
large,131,-0.5,0.3117746336608871,-20,20,1.19732957E8
large,136,-0.5,0.4897633097589491,-26,26,1.20123258E8
large,141,-0.5,0.6262794025419716,-30,30,1.20465903E8
large,146,-0.5,0.7209689692623211,-26,26,1.2084045E8
large,151,-0.5,0.5423709332920303,-19,19,1.21173644E8
large,156,-0.5,0.6815139904983489,-24,24,1.21548191E8
large,161,-0.5,0.684362671022388,-28,28,1.24794265E8
large,166,-0.5,0.6294815013997059,-31,31,1.25438202E8
large,171,-0.5,0.5590953799535328,-33,33,1.25986041E8
large,176,-0.5,0.3549291796115206,-17,17,1.26449597E8
large,181,-0.5,0.6023247911485221,-26,26,1.26984046E8
large,186,-0.5,0.5757920653191171,-212,212,1.28227416E8
large,191,-0.5,0.5500688289291693,-31,31,1.28925704E8
large,196,-0.5,0.7806506031684055,-25,25,1.29488509E8
large,201,-0.5,0.5222711178630899,-26,26,1.30291166E8
large,206,-0.5,0.9046414599218275,-24,24,1.30904383E8
large,211,-0.5,0.6709488118394882,-54,54,1.31594794E8
large,216,-0.5,0.382038416102386,-27,27,1.32209981E8
large,221,-0.5,0.6479512974433419,-43,43,1.32983493E8
large,226,-0.5,0.35165408378636887,-32,32,1.33617585E8
large,231,-0.5,0.7014771947513001,-38,38,1.34340685E8
large,236,-0.5,0.7593489887379405,-32,32,1.34896401E8
large,241,-0.5,0.5779008682626934,-28,28,1.35627772E8
large,246,-0.5,0.6876482991654722,-24,24,1.44644076E8
large,251,-0.5,0.5319606533935453,-28,28,1.45277379E8
large,256,-0.5,0.6958408497472703,-27,27,1.4591344E8
large,261,-0.5,0.682572711727687,-35,35,1.46608183E8
large,266,-0.5,0.5795698103569871,-27,27,1.49695144E8
large,271,-0.5,0.61954604603025,-70,70,1.5049977E8
large,276,-0.5,0.5661070939894532,-143,143,1.5164074E8
large,281,-0.5,0.8046556793698976,-20,20,1.52188973E8
large,286,-0.5,0.7538346723797531,-25,25,1.52763988E8
large,291,-0.5,0.7779884595781752,-31,31,1.5345046E8
large,296,-0.5,0.8605201163155947,-23,23,1.53973881E8
large,301,-0.5,0.8124037860032267,-29,29,1.54600095E8
large,306,-0.5,0.8412845026611127,-41,41,1.55249546E8
large,311,-0.5,0.6857654381112339,-21,21,1.56275514E8
large,316,-0.5,0.5939798588642731,-23,23,1.56841076E8
large,321,-0.5,0.6290457680817525,-28,28,1.57384976E8
large,326,-0.5,0.6691746698389025,-41,41,1.58087597E8
large,331,-0.5,0.6249961948921605,-22,22,1.58654734E8
large,336,-0.5,0.6092630345736789,-29,29,1.59411311E8
large,341,-0.5,0.9351935204934367,-36,36,1.59985932E8
large,346,-0.5,0.3734630259542193,-23,23,1.60881142E8
large,351,-0.5,0.7023334033789741,-31,31,1.61439221E8
large,356,-0.5,0.7330504796633868,-36,36,1.61980759E8
large,361,-0.5,0.6645175324303114,-19,19,1.62526629E8
large,366,-0.5,0.5982247659640265,-28,28,1.63572682E8
large,371,-0.5,0.7302074069452793,-38,38,1.64190626E8
large,376,-0.5,0.7257194644030178,-20,20,1.64766034E8
large,381,-0.5,0.779265356439276,-41,41,1.65370981E8
large,386,-0.5,0.8710750088592736,-24,24,1.66046426E8
large,391,-0.5,0.3556109050436831,-21,21,1.71742612E8
large,396,-0.5,0.7327068997219826,-25,25,1.72389307E8
large,401,-0.5,0.5752091284551035,-21,21,1.72988346E8
large,406,-0.5,0.5608495331734087,-27,27,1.73631889E8
large,411,-0.5,0.7522161812149495,-31,31,1.74222657E8
large,416,-0.5,0.7361412405697965,-25,25,1.74764982E8
large,421,-0.5,0.8506110104130358,-26,26,1.75329757E8
large,426,-0.5,0.4670212875714874,-24,24,1.75933916E8
large,431,-0.5,0.9219928703835958,-34,34,1.7649869E8
large,436,-0.5,0.5893932650106972,-28,28,1.77027625E8
large,441,-0.5,0.7534370487345292,-30,30,1.77579796E8
large,446,-0.5,0.8504001706079283,-31,31,1.78124484E8
large,451,-0.5,0.663119368400082,-30,30,1.78820015E8
large,456,-0.5,0.3305239266819342,-22,22,1.7934698E8
large,461,-0.5,0.6923256737026677,-25,25,1.79944838E8
large,466,-0.5,0.705962557496024,-47,47,1.80511975E8
large,471,-0.5,0.2796898909071883,-21,21,1.8110235E8
large,476,-0.5,0.6330654366764144,-35,35,1.81797881E8
large,481,-0.5,0.7049512973208163,-32,32,1.89077326E8
large,486,-0.5,0.8856866581670211,-23,23,1.89628316E8
large,491,-0.5,0.4738656519199722,-26,26,1.90175367E8
large,496,-0.5,0.9593779869353671,-31,31,1.90824819E8
large,501,-0.5,0.8798406505168952,-31,31,1.91401802E8
large,506,-0.5,0.831021682771653,-36,36,1.92412804E8
large,511,-0.5,0.5885264303957314,-25,25,1.93014993E8
large,516,-0.5,0.5640428742269492,-30,30,1.9364554E8
large,521,-0.5,0.6808170238532392,-34,34,1.9426112E8
large,526,-0.5,0.8762355181549095,-140,140,1.95203986E8
large,531,-0.5,0.5956423722009423,-33,33,1.95910939E8
large,536,-0.5,0.9360210032474909,-30,30,1.96500132E8
large,541,-0.5,0.6881994632330652,-41,41,1.9717597E8
large,546,-0.5,0.3688644589331602,-23,23,1.9774744E8
large,551,-0.5,0.7433918919129487,-24,24,1.98324424E8
large,556,-0.5,0.7254672211864626,-27,27,1.98859266E8
large,561,-0.5,0.7874340215549092,-20,20,1.99409468E8
large,566,-0.5,0.6811309921334914,-33,33,2.05162762E8
large,571,-0.5,0.8899701563721569,-24,24,2.05744472E8
large,576,-0.5,0.7249333085056069,-37,37,2.0632185E8
large,581,-0.5,0.5579534975026839,-28,28,2.06939005E8
large,586,-0.5,0.41082043749341857,-19,19,2.07497084E8
large,591,-0.5,0.6254396092540864,-27,27,2.0801381E8
large,596,-0.5,0.6602436422801281,-42,42,2.08705796E8
large,1,-0.5,0.5727709851733498,-4279,4279,1.6068894E7
large,6,-0.5,0.5399813801016302,-131,131,3.2559597E7
large,11,-0.5,0.5383749214846203,-72,72,3.5583543E7
large,16,-0.5,0.538710314624776,-611,611,5.2972213E7
large,21,-0.5,0.6212660176794866,-134,134,5.616118E7
large,26,-0.5,0.5369751752347955,-121,121,7.0603887E7
large,31,-0.5,0.5257786486682718,-1003,1003,7.6286289E7
large,36,-0.5,0.5622439097291583,-312,312,7.9556782E7
large,41,-0.5,0.521413340839008,-65,65,8.0958084E7
large,46,-0.5,0.6321455554004238,-94,94,8.3344394E7
large,51,-0.5,0.4352496190010182,-55,55,9.3843526E7
large,56,-0.5,0.7937981804995289,-32,32,1.02920876E8
large,61,-0.5,0.5116471873756883,-138,138,1.07036955E8
large,66,-0.5,0.46094107047834854,-229,229,1.08728127E8
large,71,-0.5,0.5887239332551566,-61,61,1.24213343E8
large,76,-0.5,0.4680189825905883,-36,36,1.2536731E8
large,81,-0.5,0.8198279740790355,-58,58,1.26768218E8
large,86,-0.5,0.5373998881498085,-305,305,1.36534404E8
large,91,-0.5,0.6743791139810962,-76,76,1.37967607E8
large,96,-0.5,0.6959190051119464,-52,52,1.39176713E8
large,101,-0.5,0.7953246408322912,-42,42,1.40191259E8
large,106,-0.5,0.647582704924146,-37,37,1.4099431E8
large,111,-0.5,0.5431795077827952,-32,32,1.41611466E8
large,116,-0.5,0.777208084399438,-30,30,1.42284941E8
large,121,-0.5,0.8900156286917822,-132,132,1.43793369E8
large,126,-0.5,0.6184437886359397,-55,55,1.44706303E8
large,131,-0.5,0.6430953613147876,-36,36,1.45583003E8
large,136,-0.5,0.6577306593186529,-41,41,1.47227702E8
large,141,-0.5,0.5499682879734635,-29,29,1.48402149E8
large,146,-0.5,0.6768238159420488,-38,38,1.49036634E8
large,151,-0.5,0.4712430146161317,-104,104,1.49983045E8
large,156,-0.5,0.7587350078061195,-26,26,1.5051513E8
large,161,-0.5,0.5568518178138047,-58,58,1.51733294E8
large,166,-0.5,0.6834343148584843,-37,37,1.5388881E8
large,171,-0.5,0.7729121807575563,-39,39,1.54700132E8
large,176,-0.5,0.8967703687554591,-59,59,1.55449226E8
large,181,-0.5,0.7374715623937025,-41,41,1.56260547E8
large,186,-0.5,0.6742319894068203,-29,29,1.57515733E8
large,191,-0.5,0.4813162207670594,-32,32,1.5810847E8
large,196,-0.5,0.6835879164330949,-33,33,1.58871349E8
large,201,-0.5,1.0201102908867403,-33,33,1.59499138E8
large,206,-0.5,0.6134155982810263,-24,24,1.6006155E8
large,211,-0.5,0.6307348403090067,-29,29,1.60728724E8
large,216,-0.5,0.8508103322741185,-43,43,1.61491209E8
large,221,-0.5,0.6751221113989132,-24,24,1.62088672E8
large,226,-0.5,0.6059361152060863,-40,40,1.62718431E8
large,231,-0.5,0.7098562156213255,-33,33,1.63301322E8
large,236,-0.5,0.5968736421833274,-22,22,1.63890909E8
large,241,-0.5,0.2713618187048308,-17,17,1.67465057E8
large,246,-0.5,1.049239713130433,-31,31,1.68045191E8
large,251,-0.5,0.7092618717476888,-22,22,1.68686765E8
large,256,-0.5,0.7288431052761251,-26,26,1.69357878E8
large,261,-0.5,0.777368310176922,-39,39,1.69941163E8
large,266,-0.5,0.8001887955640683,-37,37,1.7064851E8
large,271,-0.5,0.7003221067427958,-17,17,1.71216829E8
large,276,-0.5,0.6186363622849314,-24,24,1.71715831E8
large,281,-0.5,0.6983922734572481,-20,20,1.72225073E8
large,286,-0.5,0.9184529285285024,-22,22,1.72767792E8
large,291,-0.5,0.993728550844903,-25,25,1.73327446E8
large,296,-0.5,0.6387162256556476,-38,38,1.73968627E8
large,301,-0.5,0.8470599401282461,-24,24,1.74565303E8
large,306,-0.5,0.8280570768183004,-36,36,1.7520412E8
large,311,-0.5,0.6482678123395225,-26,26,1.75751171E8
large,316,-0.5,0.8094865107724827,-43,43,1.76325792E8
large,321,-0.5,0.644153120064054,-37,37,1.77021323E8
large,326,-0.5,0.7300593634329839,-49,49,1.83557976E8
large,331,-0.5,0.6028615415503147,-22,22,1.84055403E8
large,336,-0.5,0.3038420739346055,-20,20,1.84629236E8
large,341,-0.5,0.9503833767915211,-24,24,1.85164865E8
large,346,-0.5,0.6145630493867635,-33,33,1.85843855E8
large,351,-0.5,0.8583700104017464,-35,35,1.86461798E8
large,356,-0.5,0.4911742140104707,-27,27,1.87060837E8
large,361,-0.5,0.7431457540826534,-24,24,1.87798904E8
large,366,-0.5,0.7966606956189697,-33,33,1.88356589E8
large,371,-0.5,0.7194233257956473,-32,32,1.88981622E8
large,376,-0.5,0.3371712911877349,-22,22,1.89632648E8
large,381,-0.5,0.5848432727111916,-23,23,1.90284069E8
large,386,-0.5,0.37469374428304647,-28,28,1.90924461E8
large,391,-0.5,0.5423161397564318,-94,94,1.91948066E8
large,396,-0.5,0.8072617967802245,-27,27,1.92571523E8
large,401,-0.5,0.6302191790875824,-26,26,1.93154808E8
large,406,-0.5,0.6333091753161535,-38,38,1.98960878E8
large,411,-0.5,0.8999000062347626,-23,23,1.99493357E8
large,416,-0.5,0.8380519568917713,-18,18,1.99995116E8
large,421,-0.5,0.6764296515642183,-24,24,2.00718216E8
large,426,-0.5,0.3252411569508489,-22,22,2.01211311E8
large,431,-0.5,0.6918476255110184,-762,762,2.04626739E8
large,436,-0.5,0.6343699859520733,-35,35,2.05364411E8
large,441,-0.5,0.7935439380913341,-25,25,2.06090268E8
large,446,-0.5,0.6276254506625545,-26,26,2.06629049E8
large,451,-0.5,0.6534950575284446,-23,23,2.0720682E8
large,456,-0.5,0.7034641872768592,-29,29,2.07764899E8
large,461,-0.5,0.8809946371720536,-21,21,2.0838363E8
large,466,-0.5,0.803926648455846,-36,36,2.09053168E8
large,471,-0.5,0.6371650219539067,-33,33,2.09700649E8
large,476,-0.5,0.6643756413144999,-25,25,2.10309141E8
large,481,-0.5,0.8716922782275756,-33,33,2.10981829E8
large,486,-0.5,0.755163710993652,-39,39,2.1162104E8
large,491,-0.5,0.7773761129189509,-37,37,2.12198417E8
large,496,-0.5,0.6882906986360133,-23,23,2.12834478E8
large,501,-0.5,0.7266088662430352,-33,33,2.13437061E8
large,506,-0.5,0.6473243813712886,-20,20,2.13932125E8
large,511,-0.5,0.7111606280430962,-19,19,2.14465786E8
large,516,-0.5,0.8182944591083707,-41,41,2.15140837E8
large,521,-0.5,0.31997825019802484,-22,22,2.15696947E8
large,526,-0.5,0.6519598429889979,-19,19,2.16258176E8
large,531,-0.5,0.8162190045992332,-37,37,2.16918261E8
large,536,-0.5,0.8917385526659052,-30,30,2.175173E8
large,541,-0.5,0.62097382582804,-34,34,2.18185262E8
large,546,-0.5,0.5942619643374805,-24,24,2.18835107E8
large,551,-0.5,0.6606501239346105,-21,21,2.19375857E8
large,556,-0.5,0.8018642013371178,-166,166,2.20586538E8
large,561,-0.5,0.7643737546807285,-28,28,2.21188334E8
large,566,-0.5,0.5474001302788718,-21,21,2.21824788E8
large,571,-0.5,0.7001403274903621,-21,21,2.28622954E8
large,576,-0.5,0.9178267851452526,-29,29,2.29370867E8
large,581,-0.5,0.4069001266452883,-30,30,2.29959272E8
large,586,-0.5,0.8099808157767923,-30,30,2.30544526E8
large,591,-0.5,0.6396123161559117,-19,19,2.31105362E8
large,596,-0.5,0.6944446243203108,-25,25,2.31650444E8
large,1,-0.5,0.59014904026335,-3455,3455,1.3228088E7
large,6,-0.5,0.5640011839598338,-3630,3630,3.2275635E7
large,11,-0.5,0.5507046383418395,-2626,2626,5.6779912E7
large,16,-0.5,0.6093392131253283,-102,102,6.8714611E7
large,21,-0.5,0.529550820432211,-124,124,7.2965385E7
large,26,-0.5,0.7140878658413792,-765,765,7.7741943E7
large,31,-0.5,0.5023526920190617,-100,100,7.9823022E7
large,36,-0.5,0.36031720361735076,-26,26,8.1527585E7
large,41,-0.5,0.5860134974223232,-63,63,8.4201008E7
large,46,-0.5,0.672304305650514,-102,102,9.325394E7
large,51,-0.5,0.4268327106282719,-55,55,9.6889133E7
large,56,-0.5,0.5282568619259269,-58,58,1.03538032E8
large,61,-0.5,0.7410520057497152,-29,29,1.042824E8
large,66,-0.5,0.5107480753415974,-42,42,1.05354841E8
large,71,-0.5,0.5098121390797434,-41,41,1.13805583E8
large,76,-0.5,0.7014562764736985,-39,39,1.24390968E8
large,81,-0.5,0.5857140326041055,-31,31,1.25098708E8
large,86,-0.5,0.8829836287886046,-44,44,1.25939962E8
large,91,-0.5,0.6738906796632662,-49,49,1.30305739E8
large,96,-0.5,0.767517283286316,-28,28,1.31752333E8
large,101,-0.5,0.6436678890557292,-39,39,1.32793267E8
large,106,-0.5,0.3770155668062891,-76,76,1.34311935E8
large,111,-0.5,0.8550356449347452,-37,37,1.35052758E8
large,116,-0.5,0.7787744440737328,-83,83,1.35849113E8
large,121,-0.5,0.634951947549304,-35,35,1.36483992E8
large,126,-0.5,0.5467473650879704,-54,54,1.37251203E8
large,131,-0.5,0.689934605145571,-87,87,1.38386266E8
large,136,-0.5,0.7573462285329597,-41,41,1.42449963E8
large,141,-0.5,0.6830713540935538,-19,19,1.43233322E8
large,146,-0.5,0.5912996271362303,-207,207,1.44216754E8
large,151,-0.5,0.3803991595156404,-22,22,1.4470079E8
large,156,-0.5,0.5734958469742768,-385,385,1.46056012E8
large,161,-0.5,0.4674548922912507,-22,22,1.46444344E8
large,166,-0.5,0.7636132400880484,-19,19,1.46834251E8
large,171,-0.5,0.4507600654546806,-25,25,1.47261967E8
large,176,-0.5,0.5826166260545445,-29,29,1.47894089E8
large,181,-0.5,0.7255121562045161,-23,23,1.48301325E8
large,186,-0.5,0.7283175129474655,-29,29,1.48699503E8
large,191,-0.5,0.6428829906813629,-26,26,1.4914573E8
large,196,-0.5,1.0120673636470698,-31,31,1.49529729E8
large,201,-0.5,0.7187284785743355,-29,29,1.49970048E8
large,206,-0.5,0.5882480929923766,-23,23,1.5046078E8
large,211,-0.5,0.8589430933239157,-56,56,1.51072422E8
large,216,-0.5,0.5496996872940212,-35,35,1.59402253E8
large,221,-0.5,0.8003461463125268,-32,32,1.60018621E8
large,226,-0.5,0.7611352570704764,-40,40,1.60548737E8
large,231,-0.5,0.7889135127789633,-28,28,1.61043013E8
large,236,-0.5,0.7870551620894446,-32,32,1.61621966E8
large,241,-0.5,0.6237119111017453,-24,24,1.62425805E8
large,246,-0.5,0.7344412886124285,-27,27,1.63327711E8
large,251,-0.5,0.4671413745649673,-19,19,1.63825925E8
large,256,-0.5,0.6396963516301724,-26,26,1.64325321E8
large,261,-0.5,0.6494492904731288,-21,21,1.6481881E8
large,266,-0.5,0.7637697651617437,-26,26,1.65456446E8
large,271,-0.5,0.6506180861364932,-26,26,1.66198057E8
large,276,-0.5,0.49601767215880077,-19,19,1.67077513E8
large,281,-0.5,0.8473529584824906,-19,19,1.67984933E8
large,286,-0.5,0.6958564040274666,-22,22,1.68822249E8
large,291,-0.5,0.6804990750905962,-28,28,1.69737546E8
large,296,-0.5,0.8882040743114015,-31,31,1.74892195E8
large,301,-0.5,0.8334434929691135,-22,22,1.75753141E8
large,306,-0.5,0.5884476638989753,-20,20,1.76589669E8
large,311,-0.5,0.9420368287583898,-36,36,1.77887784E8
large,316,-0.5,0.28957057680814513,-22,22,1.78690834E8
large,321,-0.5,0.7466844197320386,-33,33,1.79793208E8
large,326,-0.5,0.5700351440768561,-23,23,1.80597834E8
large,331,-0.5,0.5426415215777407,-21,21,1.81548577E8
large,336,-0.5,0.49475853608701215,-39,39,1.8266631E8
large,341,-0.5,0.7057201901738832,-34,34,1.83501657E8
large,346,-0.5,0.6255049105845059,-23,23,1.84596941E8
large,351,-0.5,0.7787205187115518,-27,27,1.85513419E8
large,356,-0.5,0.6832772767147617,-28,28,1.86376335E8
large,361,-0.5,0.6379155652491613,-32,32,1.8747792E8
large,366,-0.5,0.6722811692208861,-28,28,1.88493254E8
large,371,-0.5,0.7171459461856955,-35,35,1.89486138E8
large,376,-0.5,0.8542933335746197,-34,34,1.90827182E8
large,381,-0.5,0.4969709166577161,-24,24,1.91729876E8
large,386,-0.5,0.770237763804829,-30,30,1.92782625E8
large,391,-0.5,0.8591319794391987,-45,45,1.93916506E8
large,396,-0.5,0.4539762310696993,-22,22,1.94928689E8
large,401,-0.5,0.683729830144812,-32,32,1.95994434E8
large,406,-0.5,0.7526814383977474,-49,49,1.97068845E8
large,411,-0.5,0.4240324321679889,-19,19,1.98179489E8
large,416,-0.5,0.6357572142198356,-26,26,1.99088484E8
large,421,-0.5,0.9001275795478954,-31,31,2.00119966E8
large,426,-0.5,0.7692332351514315,-29,29,2.01201465E8
large,431,-0.5,0.6610467153047912,-22,22,2.02086436E8
large,436,-0.5,0.3732510626380545,-21,21,2.03438901E8
large,441,-0.5,0.9627996402511352,-51,51,2.04678333E8
large,446,-0.5,0.8493266082897106,-30,30,2.05909494E8
large,451,-0.5,0.6408447267957609,-25,25,2.07177676E8
large,456,-0.5,0.8397047752868028,-34,34,2.08092973E8
large,461,-0.5,0.6914002913969064,-26,26,2.08828283E8
large,466,-0.5,0.6644361479781902,-25,25,2.09719949E8
large,471,-0.5,0.5971787509397481,-32,32,2.10658482E8
large,476,-0.5,0.8955212991994668,-23,23,2.1144381E8
large,481,-0.5,1.0379070630762328,-26,26,2.12277581E8
large,486,-0.5,0.7322988190639395,-22,22,2.1313262E8
large,491,-0.5,0.6874354937597005,-24,24,2.14043978E8
large,496,-0.5,0.8319632635579755,-39,39,2.14950216E8
large,501,-0.5,0.9264192246034852,-25,25,2.15752086E8
large,506,-0.5,0.7773590590050068,-33,33,2.16751272E8
large,511,-0.5,0.669931176212964,-37,37,2.17794568E8
large,516,-0.5,0.7343433537457855,-29,29,2.18765791E8
large,521,-0.5,1.009983088217778,-45,45,2.19832325E8
large,526,-0.5,0.5885336680172077,-19,19,2.21237565E8
large,531,-0.5,0.7021601947027962,-24,24,2.22140259E8
large,536,-0.5,0.7149302990652631,-28,28,2.23202066E8
large,541,-0.5,0.736749082707636,-22,22,2.2398385E8
large,546,-0.5,0.890621586792959,-34,34,2.24923959E8
large,551,-0.5,0.6485769801585519,-24,24,2.25719526E8
large,556,-0.5,0.6823288378989458,-35,35,2.26796694E8
large,561,-0.5,0.6400465723266038,-33,33,2.27934907E8
large,566,-0.5,0.4701830611924551,-19,19,2.2869621E8
large,571,-0.5,0.9763994680565755,-66,66,2.29830092E8
large,576,-0.5,0.8181672385012764,-37,37,2.30789105E8
large,581,-0.5,0.6466493936519271,-26,26,2.31724488E8
large,586,-0.5,0.7248236358052491,-22,22,2.32689016E8
large,591,-0.5,0.829027788732768,-30,30,2.33585408E8
large,596,-0.5,0.37837338419445743,-21,21,2.34410514E8
large,1,-0.5,0.38715450000000007,-191,191,1380035.0
large,6,-0.5,0.48882903904108854,-139,139,4.2851961E7
large,11,-0.5,0.5716139320094555,-693,693,6.1951103E7
large,16,-0.5,0.5887499620913657,-332,332,1.01633002E8
large,21,-0.5,0.575767871178468,-163,163,1.26468896E8
large,26,-0.5,0.7057972503580734,-765,765,1.47902754E8
large,31,-0.5,0.5452081315144826,-1423,1423,1.62685743E8
large,36,-0.5,0.5199142361175406,-184,184,1.67146831E8
large,41,-0.5,0.46143102337473874,-46,46,1.69187344E8
large,46,-0.5,0.565497044810062,-65,65,1.72520852E8
large,51,-0.5,0.6606217850970455,-45,45,1.7504934E8
large,56,-0.5,0.4395911943455477,-35,35,1.99160558E8
large,61,-0.5,0.6686515203297136,-25,25,2.02218375E8
large,66,-0.5,0.7643541490548329,-51,51,2.05886651E8
large,71,-0.5,0.4002194023165693,-26,26,2.06987449E8
large,76,-0.5,0.6064044086883125,-286,286,2.1589899E8
large,81,-0.5,0.5248417293143106,-128,128,2.18384943E8
large,86,-0.5,0.5238160544915154,-33,33,2.20144644E8
large,91,-0.5,0.6037881850244862,-52,52,2.21605811E8
large,96,-0.5,0.3770036714257152,-24,24,2.24785325E8
large,101,-0.5,0.5407296027781969,-97,97,2.26408362E8
large,106,-0.5,0.506389854769794,-23,23,2.28043609E8
large,111,-0.5,0.499988790930713,-502,502,2.31648082E8
large,116,-0.5,0.5959061150604903,-24,24,2.32706739E8
large,121,-0.5,0.4531645653975236,-27,27,2.33677174E8
large,126,-0.5,0.7149671396103034,-32,32,2.34495585E8
large,131,-0.5,0.46495730329088225,-39,39,2.35892161E8
large,136,-0.5,0.6781602521240355,-45,45,2.37091814E8
large,141,-0.5,0.7266582150584475,-38,38,2.3820876E8
large,146,-0.5,0.47562344830496217,-21,21,2.46154986E8
large,151,-0.5,0.5785949116487847,-32,32,2.47292018E8
large,156,-0.5,0.38749252003588097,-15,15,2.48173444E8
large,161,-0.5,0.3589302039381046,-22,22,2.49151362E8
large,166,-0.5,0.47665983941833723,-30,30,2.50084382E8
large,171,-0.5,0.6685180107336075,-26,26,2.51569573E8
large,176,-0.5,0.8572032967961478,-95,95,2.52834211E8
large,181,-0.5,0.6628603407585762,-50,50,2.53905077E8
large,186,-0.5,0.758740603714704,-22,22,2.55107093E8
large,191,-0.5,0.5363707158860223,-20,20,2.56052322E8
large,196,-0.5,0.45293000876031897,-23,23,2.56972345E8
large,201,-0.5,0.8171046992213253,-33,33,2.57945931E8
large,206,-0.5,0.6814436770604413,-29,29,2.58900219E8
large,211,-0.5,0.8010489836855665,-26,26,2.59919885E8
large,216,-0.5,0.9051187565019205,-24,24,2.61337334E8
large,221,-0.5,0.6926061693352832,-18,18,2.62131721E8
large,226,-0.5,0.5811971767579163,-29,29,2.63183682E8
large,231,-0.5,0.7379619308247216,-31,31,2.64302203E8
large,236,-0.5,0.6193716600114048,-29,29,2.65253734E8
large,241,-0.5,0.5592042380821667,-103,103,2.67311576E8
large,246,-0.5,0.7011727109973815,-34,34,2.68352116E8
large,251,-0.5,0.5380401828351253,-26,26,2.69118933E8
large,256,-0.5,0.8300952410845337,-37,37,2.70000753E8
large,261,-0.5,0.5712927707244404,-36,36,2.71300049E8
large,266,-0.5,0.5941126955852276,-28,28,2.72228737E8
large,271,-0.5,0.5721101769446975,-22,22,2.73041634E8
large,276,-0.5,0.7913351557545827,-19,19,2.73844291E8
large,281,-0.5,0.5948842898965268,-24,24,2.74586689E8
large,286,-0.5,0.7443708826580391,-24,24,2.75579574E8
large,291,-0.5,0.6184929595534623,-24,24,2.77747693E8
large,296,-0.5,0.558646290016771,-19,19,2.78580282E8
large,301,-0.5,0.37452729057844536,-22,22,2.7948849E8
large,306,-0.5,0.7913728127995494,-22,22,2.80398273E8
large,311,-0.5,0.7653874098160416,-37,37,2.81360437E8
large,316,-0.5,0.46790244010122883,-22,22,2.82222565E8
large,321,-0.5,0.5954570152134693,-39,39,2.83186699E8
large,326,-0.5,0.6505553401940425,-30,30,2.84072457E8
large,331,-0.5,0.9920189711887648,-33,33,2.85135446E8
